, sample_no, plate_id, Eta.V_ave, Ni.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Ta.PM.Loading, Mn.PM.Loading, Cu.PM.Loading
1699, 1728, 3851, 0.42378, 0.7, 0, 0.2, 0.1, 0, 0
1700, 1730, 3851, 0.431829, 0, 0.9, 0, 0, 0, 0.1
1701, 1731, 3851, 0.42581, 0.3, 0.4, 0, 0, 0.3, 0
1702, 1732, 3851, 0.439894, 0.5, 0, 0.1, 0.3, 0.1, 0
1703, 1733, 3851, 0.446401, 0, 0, 0.2, 0.1, 0.5, 0.2
1704, 1734, 3851, 0.437851, 0.3, 0, 0.6, 0, 0, 0.1
1705, 1735, 3851, 0.431778, 0, 0.3, 0.1, 0, 0.5, 0.1
1706, 1736, 3851, 0.478142, 0, 0.5, 0, 0.2, 0.3, 0
1707, 1737, 3851, 0.49252, 0, 0.1, 0, 0.2, 0.3, 0.4
1708, 1738, 3851, 0.457544, 0, 0, 0.3, 0.1, 0.1, 0.5
1709, 1739, 3851, 0.426544, 0, 0, 0.5, 0, 0, 0.5
1710, 1740, 3851, 0.456355, 0.1, 0.3, 0, 0, 0.2, 0.4
1711, 1741, 3851, 0.436191, 0.5, 0, 0.1, 0.2, 0.2, 0
1712, 1742, 3851, 0.490219, 0.5, 0, 0, 0, 0.2, 0.3
1713, 1743, 3851, 0.446479, 0, 0, 0.4, 0.3, 0, 0.3
1714, 1744, 3851, 0.454466, 0.1, 0, 0, 0, 0.6, 0.3
1715, 1745, 3851, 0.4738, 0, 0.4, 0, 0.1, 0.3, 0.2
1716, 1746, 3851, 0.474242, 0.3, 0, 0.1, 0, 0.3, 0.3
1717, 1747, 3851, 0.414889, 0.2, 0.5, 0.3, 0, 0, 0
1718, 1748, 3851, 0.412941, 0.3, 0.5, 0, 0, 0.2, 0
1719, 1749, 3851, 0.447814, 0, 0.7, 0, 0.1, 0, 0.2
1720, 1750, 3851, 0.426926, 0.7, 0, 0.2, 0, 0, 0.1
1721, 1751, 3851, 0.405944, 0.4, 0.3, 0.1, 0, 0.2, 0
1722, 1752, 3851, 0.463397, 0, 0, 0.1, 0, 0.3, 0.6
1723, 1753, 3851, 0.526706, 0, 0, 0, 0.5, 0.2, 0.3
1724, 1754, 3851, 0.486959, 0, 0.1, 0, 0.1, 0.4, 0.4
1725, 1755, 3851, 0.461512, 0.1, 0.3, 0, 0.1, 0.5, 0
1726, 1756, 3851, 0.448697, 0, 0.7, 0, 0, 0.2, 0.1
1727, 1757, 3851, 0.432495, 0, 0.1, 0.2, 0, 0.1, 0.6
1728, 1758, 3851, 0.440021, 0.3, 0, 0.1, 0, 0.6, 0
1729, 1759, 3851, 0.406364, 0, 0.3, 0.4, 0, 0, 0.3
1730, 1760, 3851, 0.402078, 0, 0.3, 0.6, 0, 0, 0.1
1731, 1761, 3851, 0.432093, 0, 0.4, 0.3, 0.3, 0, 0
1732, 1762, 3851, 0.472756, 0.2, 0.1, 0, 0.6, 0, 0.1
1733, 1763, 3851, 0.459457, 0, 0.1, 0.1, 0.2, 0, 0.6
1734, 1764, 3851, 0.43317, 0, 0.5, 0.3, 0, 0.1, 0.1
1735, 1765, 3851, 0.430278, 0.2, 0.5, 0, 0, 0.2, 0.1
1736, 1766, 3851, 0.420283, 0.2, 0.4, 0.1, 0, 0.3, 0
1737, 1767, 3851, 0.481627, 0, 0.2, 0, 0.4, 0, 0.4
1738, 1768, 3851, 0.46478, 0.1, 0, 0.4, 0.3, 0, 0.2
1739, 1769, 3851, 0.448391, 0.6, 0, 0.1, 0, 0.1, 0.2
1740, 1770, 3851, 0.40055, 0.5, 0.2, 0.1, 0, 0.2, 0
1741, 1771, 3851, 0.400098, 0.2, 0.2, 0.3, 0.3, 0, 0
1742, 1772, 3851, 0.407932, 0.4, 0.2, 0, 0, 0.4, 0
1743, 1773, 3851, 0.422913, 0, 0.2, 0.5, 0.1, 0.2, 0
1744, 1774, 3851, 0.443412, 0, 0.6, 0, 0, 0.4, 0
1745, 1775, 3851, 0.437015, 0, 0, 0.5, 0.2, 0.3, 0
1746, 1776, 3851, 0.450273, 0.2, 0.3, 0, 0, 0.3, 0.2
1747, 1777, 3851, 0.440921, 0, 0.1, 0.2, 0.1, 0, 0.6
1748, 1778, 3851, 0.439106, 0.1, 0, 0.5, 0.4, 0, 0
1749, 1779, 3851, 0.506341, 0.5, 0, 0, 0.3, 0.1, 0.1
1750, 1780, 3851, 0.438051, 0, 0, 0.4, 0.1, 0, 0.5
1751, 1781, 3851, 0.399357, 0.3, 0.5, 0.1, 0, 0.1, 0
1752, 1782, 3851, 0.417288, 0.2, 0.2, 0.5, 0, 0.1, 0
1753, 1783, 3851, 0.389278, 0.4, 0.3, 0.2, 0.1, 0, 0
1754, 1784, 3851, 0.431289, 0.5, 0, 0.3, 0, 0, 0.2
1755, 1785, 3851, 0.447061, 0, 0.3, 0.1, 0.6, 0, 0
1756, 1786, 3851, 0.426607, 0, 0.1, 0.1, 0, 0.6, 0.2
1757, 1787, 3851, 0.434107, 0, 0.2, 0.4, 0.4, 0, 0
1758, 1788, 3851, 0.467669, 0.1, 0, 0.1, 0.4, 0, 0.4
1759, 1789, 3851, 0.45943, 0, 0.7, 0, 0.2, 0, 0.1
1760, 1790, 3851, 0.427323, 0, 0, 0.6, 0.1, 0.1, 0.2
1761, 1791, 3851, 0.478408, 0, 0, 0.1, 0.3, 0, 0.6
1762, 1792, 3851, 0.451885, 0.1, 0, 0.1, 0, 0, 0.8
1763, 1794, 3851, 0.463217, 0.2, 0, 0.1, 0.2, 0, 0.5
1764, 1795, 3851, 0.404456, 0.4, 0.2, 0.1, 0.3, 0, 0
1765, 1796, 3851, 0.429857, 0.1, 0, 0.5, 0, 0.2, 0.2
1766, 1797, 3851, 0.446799, 0.5, 0, 0.2, 0.2, 0, 0.1
1767, 1798, 3851, 0.449166, 0.2, 0, 0.5, 0.2, 0, 0.1
1768, 1799, 3851, 0.460551, 0, 0.1, 0.1, 0.4, 0, 0.4
1769, 1800, 3851, 0.507684, 0.2, 0, 0, 0.4, 0, 0.4
1770, 1801, 3851, 0.446901, 0.2, 0, 0.4, 0, 0.1, 0.3
1771, 1802, 3851, 0.431938, 0.2, 0, 0.5, 0.3, 0, 0
1772, 1803, 3851, 0.477797, 0, 0.6, 0, 0.3, 0.1, 0
1773, 1804, 3851, 0.447231, 0, 0, 0.2, 0.1, 0, 0.7
1774, 1805, 3851, 0.430993, 0.1, 0, 0.3, 0.1, 0.5, 0
1775, 1806, 3851, 0.427968, 0, 0.3, 0.4, 0.3, 0, 0
1776, 1807, 3851, 0.437183, 0.5, 0.1, 0, 0.4, 0, 0
1777, 1808, 3851, 0.427726, 0.3, 0.4, 0, 0.1, 0, 0.2
1778, 1809, 3851, 0.462179, 0, 0, 0.3, 0.2, 0.2, 0.3
1779, 1810, 3851, 0.425351, 0.4, 0.2, 0, 0.1, 0, 0.3
1780, 1811, 3851, 0.454387, 0, 0.3, 0, 0, 0.3, 0.4
1781, 1812, 3851, 0.446617, 0.5, 0, 0, 0.3, 0.2, 0
1782, 1813, 3851, 0.442355, 0, 0, 0, 0, 0.6, 0.4
1783, 1814, 3851, 0.470514, 0.1, 0.3, 0, 0.3, 0.3, 0
1784, 1815, 3851, 0.437937, 0.3, 0.2, 0, 0.4, 0, 0.1
1785, 1816, 3851, 0.456734, 0.3, 0, 0, 0, 0.7, 0
1786, 1817, 3851, 0.432469, 0, 0.5, 0.1, 0, 0.2, 0.2
1787, 1818, 3851, 0.409317, 0.3, 0.4, 0.3, 0, 0, 0
1788, 1819, 3851, 0.415605, 0.2, 0.1, 0.3, 0, 0.4, 0
1789, 1820, 3851, 0.434571, 0, 0.3, 0.4, 0.2, 0.1, 0
1790, 1821, 3851, 0.393444, 0.5, 0.1, 0, 0, 0, 0.4
1791, 1822, 3851, 0.420309, 0, 0.1, 0.6, 0, 0.2, 0.1
1792, 1823, 3851, 0.417896, 0.4, 0.3, 0, 0.2, 0, 0.1
1793, 1824, 3851, 0.429367, 0, 0.4, 0.1, 0, 0.4, 0.1
1794, 1825, 3851, 0.430264, 0.2, 0, 0.3, 0.2, 0.3, 0
1795, 1826, 3851, 0.443794, 0.1, 0.6, 0, 0, 0.3, 0
1796, 1827, 3851, 0.470728, 0, 0.5, 0, 0.1, 0.3, 0.1
1797, 1828, 3851, 0.454068, 0, 0, 0.3, 0.1, 0.3, 0.3
1798, 1829, 3851, 0.453668, 0, 0.2, 0, 0.1, 0.5, 0.2
1799, 1830, 3851, 0.416511, 0.1, 0.1, 0.7, 0, 0, 0.1
1800, 1831, 3851, 0.440147, 0.6, 0, 0.1, 0.3, 0, 0
1801, 1832, 3851, 0.4228, 0, 0.8, 0.1, 0.1, 0, 0
1802, 1833, 3851, 0.452965, 0.2, 0.1, 0.1, 0.6, 0, 0
1803, 1834, 3851, 0.452928, 0.2, 0, 0, 0.1, 0.6, 0.1
1804, 1835, 3851, 0.400215, 0.3, 0.1, 0.6, 0, 0, 0
1805, 1836, 3851, 0.427425, 0, 0, 0.1, 0, 0.8, 0.1
1806, 1837, 3851, 0.394763, 0.2, 0.7, 0, 0.1, 0, 0
1807, 1838, 3851, 0.489731, 0.4, 0, 0, 0.6, 0, 0
1808, 1839, 3851, 0.426878, 0.2, 0, 0.5, 0, 0.2, 0.1
1809, 1840, 3851, 0.470704, 0.2, 0.1, 0, 0, 0.4, 0.3
1810, 1841, 3851, 0.432265, 0, 0.1, 0.4, 0.2, 0, 0.3
1811, 1842, 3851, 0.442644, 0.2, 0, 0.7, 0, 0, 0.1
1812, 1843, 3851, 0.434346, 0.9, 0, 0, 0, 0, 0.1
1813, 1844, 3851, 0.486242, 0.6, 0, 0, 0.1, 0.2, 0.1
1814, 1845, 3851, 0.412605, 0.1, 0, 0.6, 0, 0.2, 0.1
1815, 1846, 3851, 0.496841, 0, 0, 0, 0.7, 0, 0.3
1816, 1847, 3851, 0.432682, 0.3, 0, 0.4, 0.1, 0, 0.2
1817, 1848, 3851, 0.448554, 0, 0, 0.4, 0.3, 0.1, 0.2
1818, 1849, 3851, 0.492167, 0.1, 0, 0, 0, 0.4, 0.5
1819, 1850, 3851, 0.464404, 0.2, 0, 0.2, 0.3, 0, 0.3
1820, 1851, 3851, 0.404359, 0.3, 0.3, 0, 0.3, 0.1, 0
1821, 1852, 3851, 0.38159, 0.5, 0.2, 0.2, 0, 0, 0.1
1822, 1853, 3851, 0.456872, 0.1, 0, 0.2, 0.6, 0, 0.1
1823, 1854, 3851, 0.455569, 0.3, 0.1, 0, 0, 0.1, 0.5
1824, 1855, 3851, 0.441038, 0.1, 0, 0.6, 0, 0.1, 0.2
1825, 1856, 3851, 0.411026, 0.2, 0.1, 0.2, 0, 0, 0.5
1826, 1858, 3851, 0.423138, 0, 0, 0.5, 0, 0.4, 0.1
1827, 1859, 3851, 0.416489, 0.1, 0.9, 0, 0, 0, 0
1828, 1860, 3851, 0.514707, 0, 0, 0, 0.4, 0.1, 0.5
1829, 1861, 3851, 0.455745, 0.3, 0, 0.2, 0.4, 0, 0.1
1830, 1862, 3851, 0.444302, 0, 0, 0.3, 0.4, 0.3, 0
1831, 1863, 3851, 0.421393, 0.1, 0.6, 0.2, 0, 0.1, 0
1832, 1864, 3851, 0.450367, 0.1, 0, 0.5, 0.2, 0, 0.2
1833, 1865, 3851, 0.423614, 0.1, 0.2, 0.2, 0, 0.5, 0
1834, 1866, 3851, 0.433311, 0, 0, 0.5, 0.1, 0.2, 0.2
1835, 1867, 3851, 0.438297, 0.1, 0, 0.3, 0.3, 0.3, 0
1836, 1868, 3851, 0.472468, 0, 0.1, 0, 0.2, 0.5, 0.2
1837, 1869, 3851, 0.450169, 0.2, 0.1, 0, 0.5, 0.2, 0
1838, 1870, 3851, 0.431794, 0.2, 0, 0.6, 0, 0.1, 0.1
1839, 1871, 3851, 0.417639, 0, 0.2, 0.4, 0, 0.4, 0
1840, 1872, 3851, 0.476356, 0.1, 0, 0, 0.1, 0, 0.8
1841, 1873, 3851, 0.467539, 0, 0.1, 0.1, 0.3, 0.5, 0
1842, 1874, 3851, 0.45107, 0, 0, 0.1, 0.2, 0.6, 0.1
1843, 1875, 3851, 0.433678, 0, 0, 0.6, 0.3, 0, 0.1
1844, 1876, 3851, 0.404927, 0.5, 0.2, 0.3, 0, 0, 0
1845, 1877, 3851, 0.449363, 0, 0.1, 0.3, 0.3, 0, 0.3
1846, 1878, 3851, 0.407545, 0.4, 0.3, 0.1, 0, 0, 0.2
1847, 1879, 3851, 0.419693, 0, 0.1, 0.4, 0, 0.5, 0
1848, 1880, 3851, 0.409971, 0.3, 0.4, 0.2, 0, 0, 0.1
1849, 1881, 3851, 0.49353, 0, 0.1, 0, 0.3, 0.2, 0.4
1850, 1882, 3851, 0.402889, 0.3, 0.1, 0.3, 0.3, 0, 0
1851, 1883, 3851, 0.446093, 0.2, 0.1, 0, 0.4, 0.3, 0
1852, 1884, 3851, 0.516983, 0, 0.1, 0, 0.6, 0, 0.3
1853, 1885, 3851, 0.451782, 0, 0, 0, 0.2, 0.7, 0.1
1854, 1886, 3851, 0.401406, 0.6, 0.2, 0, 0.1, 0, 0.1
1855, 1887, 3851, 0.442703, 0, 0.1, 0.1, 0.1, 0.7, 0
1856, 1888, 3851, 0.441627, 0.5, 0, 0.3, 0.1, 0, 0.1
1857, 1889, 3851, 0.435512, 0.4, 0.1, 0, 0, 0.5, 0
1858, 1890, 3851, 0.414829, 0, 0.5, 0.5, 0, 0, 0
1859, 1891, 3851, 0.452065, 0, 0.4, 0, 0.1, 0, 0.5
1860, 1892, 3851, 0.510862, 0, 0.1, 0, 0.3, 0.1, 0.5
1861, 1893, 3851, 0.499309, 0.1, 0, 0, 0.3, 0.6, 0
1862, 1894, 3851, 0.45792, 0.3, 0.2, 0, 0, 0.3, 0.2
1863, 1895, 3851, 0.463203, 0, 0.4, 0, 0, 0.2, 0.4
1864, 1896, 3851, 0.482098, 0, 0, 0, 0.2, 0.4, 0.4
1865, 1897, 3851, 0.463742, 0, 0.4, 0, 0.1, 0.1, 0.4
1866, 1898, 3851, 0.473119, 0, 0, 0.3, 0.2, 0.1, 0.4
1867, 1899, 3851, 0.425988, 0.9, 0, 0.1, 0, 0, 0
1868, 1900, 3851, 0.396833, 0.5, 0.1, 0.4, 0, 0, 0
1869, 1901, 3851, 0.412045, 0, 0.2, 0.4, 0.1, 0, 0.3
1870, 1902, 3851, 0.420304, 0.2, 0.3, 0.4, 0, 0, 0.1
1871, 1903, 3851, 0.480798, 0.3, 0, 0, 0.7, 0, 0
1872, 1904, 3851, 0.441171, 0.6, 0, 0.2, 0.1, 0.1, 0
1873, 1905, 3851, 0.48214, 0.7, 0, 0, 0.1, 0.1, 0.1
1874, 1906, 3851, 0.443921, 0.6, 0, 0.2, 0, 0.1, 0.1
1875, 1907, 3851, 0.44567, 0, 0.1, 0.2, 0, 0.4, 0.3
1876, 1908, 3851, 0.511693, 0, 0.2, 0, 0.3, 0.5, 0
1877, 1909, 3851, 0.414972, 0, 0.2, 0.5, 0.1, 0, 0.2
1878, 1910, 3851, 0.43183, 0.1, 0.2, 0.4, 0.3, 0, 0
1879, 1911, 3851, 0.452699, 0, 0, 0.3, 0, 0.1, 0.6
1880, 1912, 3851, 0.38773, 0.4, 0.5, 0, 0, 0.1, 0
1881, 1913, 3851, 0.503629, 0, 0.3, 0, 0.2, 0.2, 0.3
1882, 1914, 3851, 0.47542, 0, 0.1, 0, 0.1, 0.6, 0.2
1883, 1915, 3851, 0.425438, 0.1, 0, 0.4, 0.4, 0.1, 0
1884, 1916, 3851, 0.412991, 0, 0, 0.9, 0, 0.1, 0
1885, 1917, 3851, 0.40289, 0.4, 0.1, 0.2, 0.3, 0, 0
1886, 1918, 3851, 0.442393, 0.2, 0, 0.5, 0, 0.1, 0.2
1887, 1919, 3851, 0.446978, 0.3, 0.1, 0, 0.1, 0.5, 0
1888, 1920, 3851, 0.440757, 0, 0.1, 0.1, 0.1, 0, 0.7
1889, 1922, 3851, 0.426485, 0, 0.1, 0.4, 0, 0.3, 0.2
1890, 1923, 3851, 0.418739, 0.2, 0, 0.3, 0, 0.5, 0
1891, 1924, 3851, 0.516454, 0, 0, 0, 0.3, 0.3, 0.4
1892, 1925, 3851, 0.491312, 0.3, 0, 0, 0.2, 0.3, 0.2
1893, 1926, 3851, 0.413839, 0.2, 0.3, 0.3, 0, 0.2, 0
1894, 1927, 3851, 0.406566, 0, 0.4, 0.5, 0, 0, 0.1
1895, 1928, 3851, 0.42132, 0.2, 0.2, 0.1, 0, 0.5, 0
1896, 1929, 3851, 0.391118, 0.3, 0.5, 0.1, 0.1, 0, 0
1897, 1930, 3851, 0.411966, 0.6, 0.1, 0, 0.1, 0.2, 0
1898, 1931, 3851, 0.392385, 0.4, 0.1, 0.4, 0.1, 0, 0
1899, 1932, 3851, 0.424236, 0, 0.2, 0.4, 0, 0.3, 0.1
1900, 1933, 3851, 0.431972, 0.9, 0, 0, 0.1, 0, 0
1901, 1934, 3851, 0.430488, 0.4, 0, 0.2, 0.1, 0.3, 0
1902, 1935, 3851, 0.504211, 0.1, 0, 0, 0.4, 0.1, 0.4
1903, 1936, 3851, 0.441995, 0.4, 0, 0.3, 0, 0.2, 0.1
1904, 1937, 3851, 0.432493, 0.2, 0.5, 0, 0, 0.3, 0
1905, 1938, 3851, 0.461928, 0.3, 0, 0.1, 0.4, 0, 0.2
1906, 1939, 3851, 0.460661, 0.1, 0.2, 0, 0, 0.3, 0.4
1907, 1940, 3851, 0.428143, 0.3, 0.1, 0, 0.1, 0, 0.5
1908, 1941, 3851, 0.411027, 0.2, 0.1, 0, 0, 0, 0.7
1909, 1942, 3851, 0.427669, 0, 0.1, 0.4, 0.2, 0.3, 0
1910, 1943, 3851, 0.44748, 0.1, 0.1, 0.1, 0.7, 0, 0
1911, 1944, 3851, 0.423146, 0.7, 0, 0.3, 0, 0, 0
1912, 1945, 3851, 0.41362, 0.6, 0.1, 0.2, 0, 0.1, 0
1913, 1946, 3851, 0.455807, 0, 0.2, 0, 0, 0.3, 0.5
1914, 1947, 3851, 0.403855, 0, 0.2, 0.5, 0, 0, 0.3
1915, 1948, 3851, 0.446972, 0.1, 0.4, 0, 0.2, 0, 0.3
1916, 1949, 3851, 0.444355, 0, 0.5, 0.2, 0.2, 0, 0.1
1917, 1950, 3851, 0.428909, 0, 0, 0.4, 0.2, 0.3, 0.1
1918, 1951, 3851, 0.50034, 0.1, 0, 0, 0.2, 0.1, 0.6
1919, 1952, 3851, 0.44681, 0, 0.3, 0.1, 0, 0.3, 0.3
1920, 1953, 3851, 0.413529, 0.2, 0.3, 0.4, 0.1, 0, 0
1921, 1954, 3851, 0.420578, 0, 0, 0.6, 0.2, 0.1, 0.1
1922, 1955, 3851, 0.411364, 0.3, 0.1, 0.5, 0.1, 0, 0
1923, 1956, 3851, 0.414541, 0, 0.1, 0.9, 0, 0, 0
1924, 1957, 3851, 0.500593, 0.5, 0, 0, 0.1, 0.1, 0.3
1925, 1958, 3851, 0.531437, 0.1, 0, 0, 0.8, 0.1, 0
1926, 1959, 3851, 0.440729, 0, 0.2, 0.1, 0.1, 0, 0.6
1927, 1960, 3851, 0.422669, 0.1, 0.5, 0.4, 0, 0, 0
1928, 1961, 3851, 0.416615, 0.1, 0.3, 0.4, 0, 0.2, 0
1929, 1962, 3851, 0.477574, 0, 0, 0.1, 0.3, 0.1, 0.5
1930, 1963, 3851, 0.45493, 0.6, 0, 0, 0.1, 0.3, 0
1931, 1964, 3851, 0.464952, 0.1, 0, 0, 0.4, 0.5, 0
1932, 1965, 3851, 0.444579, 0.7, 0.1, 0, 0, 0.1, 0.1
1933, 1966, 3851, 0.425592, 0.1, 0, 0.6, 0.3, 0, 0
1934, 1967, 3851, 0.432098, 0.1, 0, 0.7, 0, 0.1, 0.1
1935, 1968, 3851, 0.430949, 0, 0.1, 0.5, 0.3, 0.1, 0
1936, 1969, 3851, 0.455092, 0.2, 0, 0.3, 0.1, 0, 0.4
1937, 1970, 3851, 0.429127, 0.3, 0.2, 0, 0.2, 0, 0.3
1938, 1971, 3851, 0.38265, 0.7, 0.1, 0.1, 0, 0, 0.1
1939, 1972, 3851, 0.544459, 0, 0.1, 0, 0.6, 0.1, 0.2
1940, 1973, 3851, 0.42622, 0.3, 0, 0.2, 0, 0, 0.5
1941, 1974, 3851, 0.419688, 0.5, 0.1, 0, 0.1, 0.3, 0
1942, 1975, 3851, 0.396565, 0.4, 0.1, 0.4, 0, 0, 0.1
1943, 1976, 3851, 0.450226, 0, 0.5, 0, 0.4, 0.1, 0
1944, 1977, 3851, 0.457008, 0.3, 0, 0.2, 0.3, 0, 0.2
1945, 1978, 3851, 0.515904, 0.1, 0, 0, 0.4, 0.3, 0.2
1946, 1979, 3851, 0.384492, 0.1, 0.5, 0, 0, 0, 0.4
1947, 1980, 3851, 0.447767, 0.3, 0, 0.1, 0.2, 0, 0.4
1948, 1981, 3851, 0.416216, 0, 0, 0.9, 0, 0, 0.1
1949, 1982, 3851, 0.432602, 0, 0.1, 0, 0, 0, 0.9
1950, 1983, 3851, 0.464457, 0, 0, 0.1, 0.3, 0.5, 0.1
1951, 1984, 3851, 0.440976, 0.7, 0, 0, 0.2, 0, 0.1
1952, 1986, 3851, 0.435257, 0, 0.1, 0.3, 0, 0.3, 0.3
1953, 1987, 3851, 0.454893, 0.2, 0.2, 0, 0, 0.3, 0.3
1954, 1988, 3851, 0.472746, 0.3, 0, 0.1, 0, 0.4, 0.2
1955, 1989, 3851, 0.511387, 0.2, 0, 0, 0.3, 0.3, 0.2
1956, 1990, 3851, 0.40596, 0.2, 0.1, 0.6, 0.1, 0, 0
1957, 1991, 3851, 0.413941, 0.1, 0.4, 0.5, 0, 0, 0
1958, 1992, 3851, 0.405297, 0.4, 0.4, 0.1, 0, 0, 0.1
1959, 1993, 3851, 0.459236, 0, 0.2, 0, 0.1, 0.1, 0.6
1960, 1994, 3851, 0.439144, 0.6, 0, 0.1, 0.1, 0, 0.2
1961, 1995, 3851, 0.432219, 0.1, 0, 0.4, 0.5, 0, 0
1962, 1996, 3851, 0.436713, 0.1, 0, 0.2, 0.5, 0.2, 0
1963, 1997, 3851, 0.424241, 0, 0.1, 0.1, 0, 0.7, 0.1
1964, 1998, 3851, 0.468983, 0.1, 0.2, 0, 0.3, 0.4, 0
1965, 1999, 3851, 0.390359, 0.8, 0.1, 0, 0.1, 0, 0
1966, 2000, 3851, 0.407506, 0, 0.2, 0.4, 0, 0, 0.4
1967, 2001, 3851, 0.448153, 0.1, 0.3, 0, 0.6, 0, 0
1968, 2002, 3851, 0.414565, 0.2, 0.3, 0.2, 0, 0, 0.3
1969, 2003, 3851, 0.457493, 0.5, 0, 0.1, 0, 0.1, 0.3
1970, 2004, 3851, 0.43059, 0.1, 0, 0.7, 0.2, 0, 0
1971, 2005, 3851, 0.438029, 0.6, 0, 0.1, 0.2, 0, 0.1
1972, 2006, 3851, 0.447011, 0, 0, 0.4, 0.1, 0.1, 0.4
1973, 2007, 3851, 0.429777, 0, 0.2, 0.3, 0.1, 0.4, 0
1974, 2008, 3851, 0.460525, 0.5, 0, 0, 0.4, 0.1, 0
1975, 2009, 3851, 0.431487, 0.1, 0, 0.2, 0.1, 0.6, 0
1976, 2010, 3851, 0.425099, 0, 0, 0.4, 0, 0.5, 0.1
1977, 2011, 3851, 0.42909, 0.1, 0, 0.7, 0, 0, 0.2
1978, 2012, 3851, 0.440164, 0.1, 0.4, 0, 0, 0.5, 0
1979, 2013, 3851, 0.426863, 0, 0.4, 0.3, 0, 0.1, 0.2
1980, 2014, 3851, 0.478057, 0, 0.1, 0, 0.1, 0.3, 0.5
1981, 2015, 3851, 0.490338, 0.1, 0.2, 0, 0.5, 0.2, 0
1982, 2016, 3851, 0.413943, 0.2, 0.2, 0.3, 0, 0.3, 0
1983, 2017, 3851, 0.478277, 0.2, 0, 0, 0.5, 0, 0.3
1984, 2018, 3851, 0.42786, 0.6, 0, 0.4, 0, 0, 0
1985, 2019, 3851, 0.411523, 0, 0.5, 0.3, 0, 0, 0.2
1986, 2020, 3851, 0.422387, 0, 0.3, 0.2, 0, 0.5, 0
1987, 2021, 3851, 0.506503, 0.4, 0, 0, 0.1, 0.1, 0.4
1988, 2022, 3851, 0.496687, 0.3, 0, 0, 0.4, 0.3, 0
1989, 2023, 3851, 0.452419, 0.1, 0.1, 0, 0.1, 0, 0.7
1990, 2024, 3851, 0.431278, 0, 0.2, 0.2, 0.1, 0, 0.5
1991, 2025, 3851, 0.418727, 0, 0.5, 0.2, 0, 0.3, 0
1992, 2026, 3851, 0.470896, 0.5, 0, 0.1, 0, 0.2, 0.2
1993, 2027, 3851, 0.42467, 0, 0.4, 0.3, 0.1, 0.2, 0
1994, 2028, 3851, 0.516869, 0, 0.2, 0, 0.3, 0.2, 0.3
1995, 2029, 3851, 0.422837, 0.4, 0, 0.3, 0, 0, 0.3
1996, 2030, 3851, 0.504243, 0.1, 0, 0, 0.7, 0, 0.2
1997, 2031, 3851, 0.380586, 0.4, 0.1, 0, 0, 0, 0.5
1998, 2032, 3851, 0.452678, 0, 0.7, 0, 0, 0.3, 0
1999, 2033, 3851, 0.409867, 0.1, 0.5, 0, 0.1, 0, 0.3
2000, 2034, 3851, 0.426882, 0.4, 0, 0.2, 0.4, 0, 0
2001, 2035, 3851, 0.429891, 0.3, 0, 0.2, 0, 0.3, 0.2
2002, 2036, 3851, 0.416093, 0, 0.4, 0.6, 0, 0, 0
2003, 2037, 3851, 0.417857, 0.4, 0.1, 0, 0.3, 0.2, 0
2004, 2038, 3851, 0.424318, 0.3, 0.2, 0, 0.2, 0.3, 0
2005, 2039, 3851, 0.45996, 0, 0.4, 0, 0.3, 0.3, 0
2006, 2040, 3851, 0.486188, 0, 0, 0.1, 0.1, 0.2, 0.6
2007, 2041, 3851, 0.416655, 0.1, 0.2, 0.4, 0, 0, 0.3
2008, 2042, 3851, 0.405255, 0.2, 0.3, 0, 0.1, 0, 0.4
2009, 2043, 3851, 0.431471, 0.1, 0.5, 0, 0.1, 0.3, 0
2010, 2044, 3851, 0.503716, 0.1, 0, 0, 0.2, 0.4, 0.3
2011, 2045, 3851, 0.426014, 0.8, 0, 0.1, 0, 0, 0.1
2012, 2046, 3851, 0.450421, 0, 0.1, 0.2, 0.7, 0, 0
2013, 2047, 3851, 0.426891, 0.1, 0, 0.4, 0.2, 0.3, 0
2014, 2048, 3851, 0.49836, 0, 0.1, 0, 0.4, 0.1, 0.4
2015, 2050, 3851, 0.487582, 0, 0.4, 0, 0.5, 0.1, 0
2016, 2051, 3851, 0.451698, 0.1, 0, 0.2, 0, 0.3, 0.4
2017, 2052, 3851, 0.494312, 0, 0.1, 0, 0.3, 0.4, 0.2
2018, 2053, 3851, 0.469099, 0, 0, 0.2, 0.4, 0.1, 0.3
2019, 2054, 3851, 0.42854, 0.1, 0.6, 0, 0, 0.2, 0.1
2020, 2055, 3851, 0.44813, 0, 0.2, 0.1, 0.4, 0.3, 0
2021, 2056, 3851, 0.418767, 0, 0, 0.7, 0.2, 0, 0.1
2022, 2057, 3851, 0.43393, 0, 0, 0.3, 0.1, 0.6, 0
2023, 2058, 3851, 0.425779, 0, 0.7, 0.1, 0, 0, 0.2
2024, 2059, 3851, 0.445047, 0.1, 0, 0.2, 0, 0.1, 0.6
2025, 2060, 3851, 0.39625, 0.3, 0.2, 0.3, 0, 0.2, 0
2026, 2061, 3851, 0.394348, 0.2, 0.2, 0.5, 0.1, 0, 0
2027, 2062, 3851, 0.471796, 0, 0.7, 0, 0.2, 0.1, 0
2028, 2063, 3851, 0.448218, 0, 0, 0.1, 0.5, 0.2, 0.2
