, sample_no, plate_id, Eta.V_ave, Ni.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Mn.PM.Loading, Ce.PM.Loading, La.PM.Loading
1699, 1727, 3496, 0.486514, 0.3, 0, 0.1, 0, 0.1, 0.5
1700, 1728, 3496, 0.423253, 0.7, 0, 0.2, 0.1, 0, 0
1701, 1730, 3496, 0.411473, 0, 0.9, 0, 0, 0, 0.1
1702, 1731, 3496, 0.349408, 0.3, 0.4, 0, 0, 0.3, 0
1703, 1732, 3496, 0.413603, 0.5, 0, 0.1, 0.3, 0.1, 0
1704, 1733, 3496, 0.43869, 0, 0, 0.2, 0.1, 0.5, 0.2
1705, 1734, 3496, 0.399544, 0.3, 0, 0.6, 0, 0, 0.1
1706, 1735, 3496, 0.405608, 0, 0.3, 0.1, 0, 0.5, 0.1
1707, 1736, 3496, 0.443958, 0, 0.5, 0, 0.2, 0.3, 0
1708, 1737, 3496, 0.547254, 0, 0.1, 0, 0.2, 0.3, 0.4
1709, 1738, 3496, 0.470633, 0, 0, 0.3, 0.1, 0.1, 0.5
1710, 1739, 3496, 0.460607, 0, 0, 0.5, 0, 0, 0.5
1711, 1740, 3496, 0.435577, 0.1, 0.3, 0, 0, 0.2, 0.4
1712, 1741, 3496, 0.411827, 0.5, 0, 0.1, 0.2, 0.2, 0
1713, 1742, 3496, 0.435158, 0.5, 0, 0, 0, 0.2, 0.3
1714, 1743, 3496, 0.459066, 0, 0, 0.4, 0.3, 0, 0.3
1715, 1744, 3496, 0.492858, 0.1, 0, 0, 0, 0.6, 0.3
1716, 1745, 3496, 0.438578, 0, 0.4, 0, 0.1, 0.3, 0.2
1717, 1746, 3496, 0.430635, 0.3, 0, 0.1, 0, 0.3, 0.3
1718, 1747, 3496, 0.407284, 0.2, 0.5, 0.3, 0, 0, 0
1719, 1748, 3496, 0.356244, 0.3, 0.5, 0, 0, 0.2, 0
1720, 1749, 3496, 0.422276, 0, 0.7, 0, 0.1, 0, 0.2
1721, 1750, 3496, 0.384022, 0.7, 0, 0.2, 0, 0, 0.1
1722, 1751, 3496, 0.364477, 0.4, 0.3, 0.1, 0, 0.2, 0
1723, 1752, 3496, 0.50023, 0, 0, 0.1, 0, 0.3, 0.6
1724, 1753, 3496, 0.559057, 0, 0, 0, 0.5, 0.2, 0.3
1725, 1754, 3496, 0.537206, 0, 0.1, 0, 0.1, 0.4, 0.4
1726, 1755, 3496, 0.404605, 0.1, 0.3, 0, 0.1, 0.5, 0
1727, 1756, 3496, 0.403462, 0, 0.7, 0, 0, 0.2, 0.1
1728, 1757, 3496, 0.461806, 0, 0.1, 0.2, 0, 0.1, 0.6
1729, 1758, 3496, 0.389326, 0.3, 0, 0.1, 0, 0.6, 0
1730, 1759, 3496, 0.419506, 0, 0.3, 0.4, 0, 0, 0.3
1731, 1760, 3496, 0.387985, 0, 0.3, 0.6, 0, 0, 0.1
1732, 1761, 3496, 0.414912, 0, 0.4, 0.3, 0.3, 0, 0
1733, 1762, 3496, 0.387318, 0.2, 0.1, 0, 0.6, 0, 0.1
1734, 1763, 3496, 0.517762, 0, 0.1, 0.1, 0.2, 0, 0.6
1735, 1764, 3496, 0.37677, 0, 0.5, 0.3, 0, 0.1, 0.1
1736, 1765, 3496, 0.361945, 0.2, 0.5, 0, 0, 0.2, 0.1
1737, 1766, 3496, 0.369317, 0.2, 0.4, 0.1, 0, 0.3, 0
1738, 1767, 3496, 0.514822, 0, 0.2, 0, 0.4, 0, 0.4
1739, 1768, 3496, 0.454116, 0.1, 0, 0.4, 0.3, 0, 0.2
1740, 1769, 3496, 0.400748, 0.6, 0, 0.1, 0, 0.1, 0.2
1741, 1770, 3496, 0.36451, 0.5, 0.2, 0.1, 0, 0.2, 0
1742, 1771, 3496, 0.377135, 0.2, 0.2, 0.3, 0.3, 0, 0
1743, 1772, 3496, 0.375488, 0.4, 0.2, 0, 0, 0.4, 0
1744, 1773, 3496, 0.417207, 0, 0.2, 0.5, 0.1, 0.2, 0
1745, 1774, 3496, 0.429501, 0, 0.6, 0, 0, 0.4, 0
1746, 1775, 3496, 0.439236, 0, 0, 0.5, 0.2, 0.3, 0
1747, 1776, 3496, 0.36668, 0.2, 0.3, 0, 0, 0.3, 0.2
1748, 1777, 3496, 0.489157, 0, 0.1, 0.2, 0.1, 0, 0.6
1749, 1778, 3496, 0.43663, 0.1, 0, 0.5, 0.4, 0, 0
1750, 1779, 3496, 0.455113, 0.5, 0, 0, 0.3, 0.1, 0.1
1751, 1780, 3496, 0.47007, 0, 0, 0.4, 0.1, 0, 0.5
1752, 1781, 3496, 0.370966, 0.3, 0.5, 0.1, 0, 0.1, 0
1753, 1782, 3496, 0.387544, 0.2, 0.2, 0.5, 0, 0.1, 0
1754, 1783, 3496, 0.361697, 0.4, 0.3, 0.2, 0.1, 0, 0
1755, 1784, 3496, 0.425539, 0.5, 0, 0.3, 0, 0, 0.2
1756, 1785, 3496, 0.445099, 0, 0.3, 0.1, 0.6, 0, 0
1757, 1786, 3496, 0.439695, 0, 0.1, 0.1, 0, 0.6, 0.2
1758, 1787, 3496, 0.40907, 0, 0.2, 0.4, 0.4, 0, 0
1759, 1788, 3496, 0.47329, 0.1, 0, 0.1, 0.4, 0, 0.4
1760, 1789, 3496, 0.436271, 0, 0.7, 0, 0.2, 0, 0.1
1761, 1790, 3496, 0.415851, 0, 0, 0.6, 0.1, 0.1, 0.2
1762, 1791, 3496, 0.543568, 0, 0, 0.1, 0.3, 0, 0.6
1763, 1792, 3496, 0.540423, 0.1, 0, 0.1, 0, 0, 0.8
1764, 1794, 3496, 0.466235, 0.2, 0, 0.1, 0.2, 0, 0.5
1765, 1795, 3496, 0.368338, 0.4, 0.2, 0.1, 0.3, 0, 0
1766, 1796, 3496, 0.389126, 0.1, 0, 0.5, 0, 0.2, 0.2
1767, 1797, 3496, 0.39227, 0.5, 0, 0.2, 0.2, 0, 0.1
1768, 1798, 3496, 0.405872, 0.2, 0, 0.5, 0.2, 0, 0.1
1769, 1799, 3496, 0.459138, 0, 0.1, 0.1, 0.4, 0, 0.4
1770, 1800, 3496, 0.437576, 0.2, 0, 0, 0.4, 0, 0.4
1771, 1801, 3496, 0.422855, 0.2, 0, 0.4, 0, 0.1, 0.3
1772, 1802, 3496, 0.392917, 0.2, 0, 0.5, 0.3, 0, 0
1773, 1803, 3496, 0.432847, 0, 0.6, 0, 0.3, 0.1, 0
1774, 1804, 3496, 0.527939, 0, 0, 0.2, 0.1, 0, 0.7
1775, 1805, 3496, 0.398651, 0.1, 0, 0.3, 0.1, 0.5, 0
1776, 1806, 3496, 0.405628, 0, 0.3, 0.4, 0.3, 0, 0
1777, 1807, 3496, 0.377677, 0.5, 0.1, 0, 0.4, 0, 0
1778, 1808, 3496, 0.375544, 0.3, 0.4, 0, 0.1, 0, 0.2
1779, 1809, 3496, 0.42674, 0, 0, 0.3, 0.2, 0.2, 0.3
1780, 1810, 3496, 0.385164, 0.4, 0.2, 0, 0.1, 0, 0.3
1781, 1811, 3496, 0.449645, 0, 0.3, 0, 0, 0.3, 0.4
1782, 1812, 3496, 0.418226, 0.5, 0, 0, 0.3, 0.2, 0
1783, 1813, 3496, 0.545181, 0, 0, 0, 0, 0.6, 0.4
1784, 1814, 3496, 0.404364, 0.1, 0.3, 0, 0.3, 0.3, 0
1785, 1815, 3496, 0.370465, 0.3, 0.2, 0, 0.4, 0, 0.1
1786, 1816, 3496, 0.403127, 0.3, 0, 0, 0, 0.7, 0
1787, 1817, 3496, 0.383899, 0, 0.5, 0.1, 0, 0.2, 0.2
1788, 1818, 3496, 0.389067, 0.3, 0.4, 0.3, 0, 0, 0
1789, 1819, 3496, 0.387111, 0.2, 0.1, 0.3, 0, 0.4, 0
1790, 1820, 3496, 0.41519, 0, 0.3, 0.4, 0.2, 0.1, 0
1791, 1821, 3496, 0.399989, 0.5, 0.1, 0, 0, 0, 0.4
1792, 1822, 3496, 0.371615, 0, 0.1, 0.6, 0, 0.2, 0.1
1793, 1823, 3496, 0.343843, 0.4, 0.3, 0, 0.2, 0, 0.1
1794, 1824, 3496, 0.382175, 0, 0.4, 0.1, 0, 0.4, 0.1
1795, 1825, 3496, 0.404429, 0.2, 0, 0.3, 0.2, 0.3, 0
1796, 1826, 3496, 0.391267, 0.1, 0.6, 0, 0, 0.3, 0
1797, 1827, 3496, 0.432764, 0, 0.5, 0, 0.1, 0.3, 0.1
1798, 1828, 3496, 0.408159, 0, 0, 0.3, 0.1, 0.3, 0.3
1799, 1829, 3496, 0.522723, 0, 0.2, 0, 0.1, 0.5, 0.2
1800, 1830, 3496, 0.389807, 0.1, 0.1, 0.7, 0, 0, 0.1
1801, 1831, 3496, 0.405305, 0.6, 0, 0.1, 0.3, 0, 0
1802, 1832, 3496, 0.429329, 0, 0.8, 0.1, 0.1, 0, 0
1803, 1833, 3496, 0.391436, 0.2, 0.1, 0.1, 0.6, 0, 0
1804, 1834, 3496, 0.468374, 0.2, 0, 0, 0.1, 0.6, 0.1
1805, 1835, 3496, 0.391018, 0.3, 0.1, 0.6, 0, 0, 0
1806, 1836, 3496, 0.458471, 0, 0, 0.1, 0, 0.8, 0.1
1807, 1837, 3496, 0.398153, 0.2, 0.7, 0, 0.1, 0, 0
1808, 1838, 3496, 0.444638, 0.4, 0, 0, 0.6, 0, 0
1809, 1839, 3496, 0.386288, 0.2, 0, 0.5, 0, 0.2, 0.1
1810, 1840, 3496, 0.408719, 0.2, 0.1, 0, 0, 0.4, 0.3
1811, 1841, 3496, 0.444655, 0, 0.1, 0.4, 0.2, 0, 0.3
1812, 1842, 3496, 0.409136, 0.2, 0, 0.7, 0, 0, 0.1
1813, 1843, 3496, 0.400555, 0.9, 0, 0, 0, 0, 0.1
1814, 1844, 3496, 0.39848, 0.6, 0, 0, 0.1, 0.2, 0.1
1815, 1845, 3496, 0.385848, 0.1, 0, 0.6, 0, 0.2, 0.1
1816, 1846, 3496, 0.5272, 0, 0, 0, 0.7, 0, 0.3
1817, 1847, 3496, 0.43515, 0.3, 0, 0.4, 0.1, 0, 0.2
1818, 1848, 3496, 0.433826, 0, 0, 0.4, 0.3, 0.1, 0.2
1819, 1849, 3496, 0.580995, 0.1, 0, 0, 0, 0.4, 0.5
1820, 1850, 3496, 0.474261, 0.2, 0, 0.2, 0.3, 0, 0.3
1821, 1851, 3496, 0.357445, 0.3, 0.3, 0, 0.3, 0.1, 0
1822, 1852, 3496, 0.357722, 0.5, 0.2, 0.2, 0, 0, 0.1
1823, 1853, 3496, 0.424553, 0.1, 0, 0.2, 0.6, 0, 0.1
1824, 1854, 3496, 0.428747, 0.3, 0.1, 0, 0, 0.1, 0.5
1825, 1855, 3496, 0.411501, 0.1, 0, 0.6, 0, 0.1, 0.2
1826, 1856, 3496, 0.439311, 0.2, 0.1, 0.2, 0, 0, 0.5
1827, 1858, 3496, 0.378691, 0, 0, 0.5, 0, 0.4, 0.1
1828, 1859, 3496, 0.432189, 0.1, 0.9, 0, 0, 0, 0
1829, 1860, 3496, 0.73791, 0, 0, 0, 0.4, 0.1, 0.5
1830, 1861, 3496, 0.424074, 0.3, 0, 0.2, 0.4, 0, 0.1
1831, 1862, 3496, 0.422664, 0, 0, 0.3, 0.4, 0.3, 0
1832, 1863, 3496, 0.375319, 0.1, 0.6, 0.2, 0, 0.1, 0
1833, 1864, 3496, 0.418484, 0.1, 0, 0.5, 0.2, 0, 0.2
1834, 1865, 3496, 0.385896, 0.1, 0.2, 0.2, 0, 0.5, 0
1835, 1866, 3496, 0.387062, 0, 0, 0.5, 0.1, 0.2, 0.2
1836, 1867, 3496, 0.417434, 0.1, 0, 0.3, 0.3, 0.3, 0
1837, 1868, 3496, 0.503293, 0, 0.1, 0, 0.2, 0.5, 0.2
1838, 1869, 3496, 0.367817, 0.2, 0.1, 0, 0.5, 0.2, 0
1839, 1870, 3496, 0.406981, 0.2, 0, 0.6, 0, 0.1, 0.1
1840, 1871, 3496, 0.408593, 0, 0.2, 0.4, 0, 0.4, 0
1841, 1872, 3496, 0.496903, 0.1, 0, 0, 0.1, 0, 0.8
1842, 1873, 3496, 0.448748, 0, 0.1, 0.1, 0.3, 0.5, 0
1843, 1874, 3496, 0.490959, 0, 0, 0.1, 0.2, 0.6, 0.1
1844, 1875, 3496, 0.435583, 0, 0, 0.6, 0.3, 0, 0.1
1845, 1876, 3496, 0.378263, 0.5, 0.2, 0.3, 0, 0, 0
1846, 1877, 3496, 0.450918, 0, 0.1, 0.3, 0.3, 0, 0.3
1847, 1878, 3496, 0.379914, 0.4, 0.3, 0.1, 0, 0, 0.2
1848, 1879, 3496, 0.395292, 0, 0.1, 0.4, 0, 0.5, 0
1849, 1880, 3496, 0.368152, 0.3, 0.4, 0.2, 0, 0, 0.1
1850, 1881, 3496, 0.504447, 0, 0.1, 0, 0.3, 0.2, 0.4
1851, 1882, 3496, 0.371977, 0.3, 0.1, 0.3, 0.3, 0, 0
1852, 1883, 3496, 0.391745, 0.2, 0.1, 0, 0.4, 0.3, 0
1853, 1884, 3496, 0.532688, 0, 0.1, 0, 0.6, 0, 0.3
1854, 1885, 3496, 0.566669, 0, 0, 0, 0.2, 0.7, 0.1
1855, 1886, 3496, 0.342664, 0.6, 0.2, 0, 0.1, 0, 0.1
1856, 1887, 3496, 0.462685, 0, 0.1, 0.1, 0.1, 0.7, 0
1857, 1888, 3496, 0.379179, 0.5, 0, 0.3, 0.1, 0, 0.1
1858, 1889, 3496, 0.390572, 0.4, 0.1, 0, 0, 0.5, 0
1859, 1890, 3496, 0.417869, 0, 0.5, 0.5, 0, 0, 0
1860, 1891, 3496, 0.465386, 0, 0.4, 0, 0.1, 0, 0.5
1861, 1892, 3496, 0.529188, 0, 0.1, 0, 0.3, 0.1, 0.5
1862, 1893, 3496, 0.535992, 0.1, 0, 0, 0.3, 0.6, 0
1863, 1894, 3496, 0.357696, 0.3, 0.2, 0, 0, 0.3, 0.2
1864, 1895, 3496, 0.45882, 0, 0.4, 0, 0, 0.2, 0.4
1865, 1896, 3496, 0.575417, 0, 0, 0, 0.2, 0.4, 0.4
1866, 1897, 3496, 0.459815, 0, 0.4, 0, 0.1, 0.1, 0.4
1867, 1898, 3496, 0.44805, 0, 0, 0.3, 0.2, 0.1, 0.4
1868, 1899, 3496, 0.383061, 0.9, 0, 0.1, 0, 0, 0
1869, 1900, 3496, 0.381115, 0.5, 0.1, 0.4, 0, 0, 0
1870, 1901, 3496, 0.419906, 0, 0.2, 0.4, 0.1, 0, 0.3
1871, 1902, 3496, 0.374926, 0.2, 0.3, 0.4, 0, 0, 0.1
1872, 1903, 3496, 0.459482, 0.3, 0, 0, 0.7, 0, 0
1873, 1904, 3496, 0.403855, 0.6, 0, 0.2, 0.1, 0.1, 0
1874, 1905, 3496, 0.40076, 0.7, 0, 0, 0.1, 0.1, 0.1
1875, 1906, 3496, 0.401797, 0.6, 0, 0.2, 0, 0.1, 0.1
1876, 1907, 3496, 0.395209, 0, 0.1, 0.2, 0, 0.4, 0.3
1877, 1908, 3496, 0.536329, 0, 0.2, 0, 0.3, 0.5, 0
1878, 1909, 3496, 0.412158, 0, 0.2, 0.5, 0.1, 0, 0.2
1879, 1910, 3496, 0.390204, 0.1, 0.2, 0.4, 0.3, 0, 0
1880, 1911, 3496, 0.457967, 0, 0, 0.3, 0, 0.1, 0.6
1881, 1912, 3496, 0.354998, 0.4, 0.5, 0, 0, 0.1, 0
1882, 1913, 3496, 0.471858, 0, 0.3, 0, 0.2, 0.2, 0.3
1883, 1914, 3496, 0.56296, 0, 0.1, 0, 0.1, 0.6, 0.2
1884, 1915, 3496, 0.437943, 0.1, 0, 0.4, 0.4, 0.1, 0
1885, 1916, 3496, 0.423044, 0, 0, 0.9, 0, 0.1, 0
1886, 1917, 3496, 0.37368, 0.4, 0.1, 0.2, 0.3, 0, 0
1887, 1918, 3496, 0.414093, 0.2, 0, 0.5, 0, 0.1, 0.2
1888, 1919, 3496, 0.438537, 0.3, 0.1, 0, 0.1, 0.5, 0
1889, 1920, 3496, 0.514732, 0, 0.1, 0.1, 0.1, 0, 0.7
1890, 1922, 3496, 0.366966, 0, 0.1, 0.4, 0, 0.3, 0.2
1891, 1923, 3496, 0.375092, 0.2, 0, 0.3, 0, 0.5, 0
1892, 1924, 3496, 0.553142, 0, 0, 0, 0.3, 0.3, 0.4
1893, 1925, 3496, 0.457477, 0.3, 0, 0, 0.2, 0.3, 0.2
1894, 1926, 3496, 0.369345, 0.2, 0.3, 0.3, 0, 0.2, 0
1895, 1927, 3496, 0.386227, 0, 0.4, 0.5, 0, 0, 0.1
1896, 1928, 3496, 0.370913, 0.2, 0.2, 0.1, 0, 0.5, 0
1897, 1929, 3496, 0.365172, 0.3, 0.5, 0.1, 0.1, 0, 0
1898, 1930, 3496, 0.363411, 0.6, 0.1, 0, 0.1, 0.2, 0
1899, 1931, 3496, 0.354617, 0.4, 0.1, 0.4, 0.1, 0, 0
1900, 1932, 3496, 0.367105, 0, 0.2, 0.4, 0, 0.3, 0.1
1901, 1933, 3496, 0.420436, 0.9, 0, 0, 0.1, 0, 0
1902, 1934, 3496, 0.386526, 0.4, 0, 0.2, 0.1, 0.3, 0
1903, 1935, 3496, 0.427982, 0.1, 0, 0, 0.4, 0.1, 0.4
1904, 1936, 3496, 0.378098, 0.4, 0, 0.3, 0, 0.2, 0.1
1905, 1937, 3496, 0.359668, 0.2, 0.5, 0, 0, 0.3, 0
1906, 1938, 3496, 0.426513, 0.3, 0, 0.1, 0.4, 0, 0.2
1907, 1939, 3496, 0.426124, 0.1, 0.2, 0, 0, 0.3, 0.4
1908, 1940, 3496, 0.427088, 0.3, 0.1, 0, 0.1, 0, 0.5
1909, 1941, 3496, 0.430921, 0.2, 0.1, 0, 0, 0, 0.7
1910, 1942, 3496, 0.434055, 0, 0.1, 0.4, 0.2, 0.3, 0
1911, 1943, 3496, 0.390406, 0.1, 0.1, 0.1, 0.7, 0, 0
1912, 1944, 3496, 0.389532, 0.7, 0, 0.3, 0, 0, 0
1913, 1945, 3496, 0.364124, 0.6, 0.1, 0.2, 0, 0.1, 0
1914, 1946, 3496, 0.467628, 0, 0.2, 0, 0, 0.3, 0.5
1915, 1947, 3496, 0.429193, 0, 0.2, 0.5, 0, 0, 0.3
1916, 1948, 3496, 0.4182, 0.1, 0.4, 0, 0.2, 0, 0.3
1917, 1949, 3496, 0.392317, 0, 0.5, 0.2, 0.2, 0, 0.1
1918, 1950, 3496, 0.447373, 0, 0, 0.4, 0.2, 0.3, 0.1
1919, 1951, 3496, 0.495602, 0.1, 0, 0, 0.2, 0.1, 0.6
1920, 1952, 3496, 0.38511, 0, 0.3, 0.1, 0, 0.3, 0.3
1921, 1953, 3496, 0.377696, 0.2, 0.3, 0.4, 0.1, 0, 0
1922, 1954, 3496, 0.427464, 0, 0, 0.6, 0.2, 0.1, 0.1
1923, 1955, 3496, 0.360164, 0.3, 0.1, 0.5, 0.1, 0, 0
1924, 1956, 3496, 0.401114, 0, 0.1, 0.9, 0, 0, 0
1925, 1957, 3496, 0.422318, 0.5, 0, 0, 0.1, 0.1, 0.3
1926, 1958, 3496, 0.415698, 0.1, 0, 0, 0.8, 0.1, 0
1927, 1959, 3496, 0.479794, 0, 0.2, 0.1, 0.1, 0, 0.6
1928, 1960, 3496, 0.417467, 0.1, 0.5, 0.4, 0, 0, 0
1929, 1961, 3496, 0.39378, 0.1, 0.3, 0.4, 0, 0.2, 0
1930, 1962, 3496, 0.502351, 0, 0, 0.1, 0.3, 0.1, 0.5
1931, 1963, 3496, 0.406353, 0.6, 0, 0, 0.1, 0.3, 0
1932, 1964, 3496, 0.568451, 0.1, 0, 0, 0.4, 0.5, 0
1933, 1965, 3496, 0.363469, 0.7, 0.1, 0, 0, 0.1, 0.1
1934, 1966, 3496, 0.42863, 0.1, 0, 0.6, 0.3, 0, 0
1935, 1967, 3496, 0.400093, 0.1, 0, 0.7, 0, 0.1, 0.1
1936, 1968, 3496, 0.421468, 0, 0.1, 0.5, 0.3, 0.1, 0
1937, 1969, 3496, 0.462952, 0.2, 0, 0.3, 0.1, 0, 0.4
1938, 1970, 3496, 0.390084, 0.3, 0.2, 0, 0.2, 0, 0.3
1939, 1971, 3496, 0.354189, 0.7, 0.1, 0.1, 0, 0, 0.1
1940, 1972, 3496, 0.516625, 0, 0.1, 0, 0.6, 0.1, 0.2
1941, 1973, 3496, 0.44432, 0.3, 0, 0.2, 0, 0, 0.5
1942, 1974, 3496, 0.383247, 0.5, 0.1, 0, 0.1, 0.3, 0
1943, 1975, 3496, 0.373026, 0.4, 0.1, 0.4, 0, 0, 0.1
1944, 1976, 3496, 0.469401, 0, 0.5, 0, 0.4, 0.1, 0
1945, 1977, 3496, 0.425616, 0.3, 0, 0.2, 0.3, 0, 0.2
1946, 1978, 3496, 0.517623, 0.1, 0, 0, 0.4, 0.3, 0.2
1947, 1979, 3496, 0.426239, 0.1, 0.5, 0, 0, 0, 0.4
1948, 1980, 3496, 0.497994, 0.3, 0, 0.1, 0.2, 0, 0.4
1949, 1981, 3496, 0.4106, 0, 0, 0.9, 0, 0, 0.1
1950, 1982, 3496, 0.516854, 0, 0.1, 0, 0, 0, 0.9
1951, 1983, 3496, 0.500819, 0, 0, 0.1, 0.3, 0.5, 0.1
1952, 1984, 3496, 0.42169, 0.7, 0, 0, 0.2, 0, 0.1
1953, 1986, 3496, 0.399507, 0, 0.1, 0.3, 0, 0.3, 0.3
1954, 1987, 3496, 0.384231, 0.2, 0.2, 0, 0, 0.3, 0.3
1955, 1988, 3496, 0.415956, 0.3, 0, 0.1, 0, 0.4, 0.2
1956, 1989, 3496, 0.519158, 0.2, 0, 0, 0.3, 0.3, 0.2
1957, 1990, 3496, 0.370186, 0.2, 0.1, 0.6, 0.1, 0, 0
1958, 1991, 3496, 0.403986, 0.1, 0.4, 0.5, 0, 0, 0
1959, 1992, 3496, 0.368865, 0.4, 0.4, 0.1, 0, 0, 0.1
1960, 1993, 3496, 0.512485, 0, 0.2, 0, 0.1, 0.1, 0.6
1961, 1994, 3496, 0.397002, 0.6, 0, 0.1, 0.1, 0, 0.2
1962, 1995, 3496, 0.43943, 0.1, 0, 0.4, 0.5, 0, 0
1963, 1996, 3496, 0.406621, 0.1, 0, 0.2, 0.5, 0.2, 0
1964, 1997, 3496, 0.439385, 0, 0.1, 0.1, 0, 0.7, 0.1
1965, 1998, 3496, 0.414677, 0.1, 0.2, 0, 0.3, 0.4, 0
1966, 1999, 3496, 0.354623, 0.8, 0.1, 0, 0.1, 0, 0
1967, 2000, 3496, 0.429215, 0, 0.2, 0.4, 0, 0, 0.4
1968, 2001, 3496, 0.418607, 0.1, 0.3, 0, 0.6, 0, 0
1969, 2002, 3496, 0.413484, 0.2, 0.3, 0.2, 0, 0, 0.3
1970, 2003, 3496, 0.42253, 0.5, 0, 0.1, 0, 0.1, 0.3
1971, 2004, 3496, 0.422969, 0.1, 0, 0.7, 0.2, 0, 0
1972, 2005, 3496, 0.402597, 0.6, 0, 0.1, 0.2, 0, 0.1
1973, 2006, 3496, 0.438862, 0, 0, 0.4, 0.1, 0.1, 0.4
1974, 2007, 3496, 0.424234, 0, 0.2, 0.3, 0.1, 0.4, 0
1975, 2008, 3496, 0.431046, 0.5, 0, 0, 0.4, 0.1, 0
1976, 2009, 3496, 0.411988, 0.1, 0, 0.2, 0.1, 0.6, 0
1977, 2010, 3496, 0.37216, 0, 0, 0.4, 0, 0.5, 0.1
1978, 2011, 3496, 0.413459, 0.1, 0, 0.7, 0, 0, 0.2
1979, 2012, 3496, 0.382704, 0.1, 0.4, 0, 0, 0.5, 0
1980, 2013, 3496, 0.376541, 0, 0.4, 0.3, 0, 0.1, 0.2
1981, 2014, 3496, 0.563503, 0, 0.1, 0, 0.1, 0.3, 0.5
1982, 2015, 3496, 0.416349, 0.1, 0.2, 0, 0.5, 0.2, 0
1983, 2016, 3496, 0.376018, 0.2, 0.2, 0.3, 0, 0.3, 0
1984, 2017, 3496, 0.408853, 0.2, 0, 0, 0.5, 0, 0.3
1985, 2018, 3496, 0.384964, 0.6, 0, 0.4, 0, 0, 0
1986, 2019, 3496, 0.396589, 0, 0.5, 0.3, 0, 0, 0.2
1987, 2020, 3496, 0.404347, 0, 0.3, 0.2, 0, 0.5, 0
1988, 2021, 3496, 0.457707, 0.4, 0, 0, 0.1, 0.1, 0.4
1989, 2022, 3496, 0.448194, 0.3, 0, 0, 0.4, 0.3, 0
1990, 2023, 3496, 0.483996, 0.1, 0.1, 0, 0.1, 0, 0.7
1991, 2024, 3496, 0.466337, 0, 0.2, 0.2, 0.1, 0, 0.5
1992, 2025, 3496, 0.391402, 0, 0.5, 0.2, 0, 0.3, 0
1993, 2026, 3496, 0.418936, 0.5, 0, 0.1, 0, 0.2, 0.2
1994, 2027, 3496, 0.410817, 0, 0.4, 0.3, 0.1, 0.2, 0
1995, 2028, 3496, 0.465853, 0, 0.2, 0, 0.3, 0.2, 0.3
1996, 2029, 3496, 0.416964, 0.4, 0, 0.3, 0, 0, 0.3
1997, 2030, 3496, 0.417255, 0.1, 0, 0, 0.7, 0, 0.2
1998, 2031, 3496, 0.425533, 0.4, 0.1, 0, 0, 0, 0.5
1999, 2032, 3496, 0.416895, 0, 0.7, 0, 0, 0.3, 0
2000, 2033, 3496, 0.424387, 0.1, 0.5, 0, 0.1, 0, 0.3
2001, 2034, 3496, 0.411746, 0.4, 0, 0.2, 0.4, 0, 0
2002, 2035, 3496, 0.392509, 0.3, 0, 0.2, 0, 0.3, 0.2
2003, 2036, 3496, 0.407934, 0, 0.4, 0.6, 0, 0, 0
2004, 2037, 3496, 0.389106, 0.4, 0.1, 0, 0.3, 0.2, 0
2005, 2038, 3496, 0.375967, 0.3, 0.2, 0, 0.2, 0.3, 0
2006, 2039, 3496, 0.464259, 0, 0.4, 0, 0.3, 0.3, 0
2007, 2040, 3496, 0.533594, 0, 0, 0.1, 0.1, 0.2, 0.6
2008, 2041, 3496, 0.433406, 0.1, 0.2, 0.4, 0, 0, 0.3
2009, 2042, 3496, 0.426381, 0.2, 0.3, 0, 0.1, 0, 0.4
2010, 2043, 3496, 0.404455, 0.1, 0.5, 0, 0.1, 0.3, 0
2011, 2044, 3496, 0.508939, 0.1, 0, 0, 0.2, 0.4, 0.3
2012, 2045, 3496, 0.406592, 0.8, 0, 0.1, 0, 0, 0.1
2013, 2046, 3496, 0.402571, 0, 0.1, 0.2, 0.7, 0, 0
2014, 2047, 3496, 0.439813, 0.1, 0, 0.4, 0.2, 0.3, 0
2015, 2048, 3496, 0.607118, 0, 0.1, 0, 0.4, 0.1, 0.4
2016, 2050, 3496, 0.467107, 0, 0.4, 0, 0.5, 0.1, 0
2017, 2051, 3496, 0.422427, 0.1, 0, 0.2, 0, 0.3, 0.4
2018, 2052, 3496, 0.55806, 0, 0.1, 0, 0.3, 0.4, 0.2
2019, 2053, 3496, 0.475391, 0, 0, 0.2, 0.4, 0.1, 0.3
2020, 2054, 3496, 0.381496, 0.1, 0.6, 0, 0, 0.2, 0.1
2021, 2055, 3496, 0.420525, 0, 0.2, 0.1, 0.4, 0.3, 0
2022, 2056, 3496, 0.434376, 0, 0, 0.7, 0.2, 0, 0.1
2023, 2057, 3496, 0.423686, 0, 0, 0.3, 0.1, 0.6, 0
2024, 2058, 3496, 0.401504, 0, 0.7, 0.1, 0, 0, 0.2
2025, 2059, 3496, 0.459485, 0.1, 0, 0.2, 0, 0.1, 0.6
2026, 2060, 3496, 0.364575, 0.3, 0.2, 0.3, 0, 0.2, 0
2027, 2061, 3496, 0.373588, 0.2, 0.2, 0.5, 0.1, 0, 0
2028, 2062, 3496, 0.426482, 0, 0.7, 0, 0.2, 0.1, 0
